index,Order ID,Date,Status,Fulfilment,ship-service-level,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,B2B,fulfilled-by
40162,171-7450217-6408347,04/06/22,Shipped,Amazon,Expedited,Shirt,XS,Shipped,1,399,KOLKATA,WEST BENGAL,700028,FALSE,
6491,171-7450496-1341948,04-26-22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,459,PUNE,MAHARASHTRA,411038,FALSE,
113414,171-7450821-2091558,06/11/22,Cancelled,Amazon,Expedited,Shirt,L,Unshipped,1,301,PALAKKAD,KERALA,678002,FALSE,
12118,171-7452640-1356339,04-23-22,Shipped,Amazon,Expedited,Trousers,M,Shipped,1,574,KARAIKKUDI,TAMIL NADU,630001,FALSE,
69000,171-7452640-5022767,05-15-22,Delivered to Buyer,Merchant,Standard,Trousers,XL,Shipped,1,545,AHMEDABAD,Gujarat,380007,FALSE,Easy Ship
85324,171-7452742-5289967,05/03/22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,684,Mumbai,MAHARASHTRA,400070,FALSE,
116254,171-7455284-9311557,06/09/22,Shipped,Amazon,Expedited,T-shirt,XL,Shipped,1,850,MEHKAR,MAHARASHTRA,443301,FALSE,
10196,171-7456021-3208314,04-24-22,Cancelled,Merchant,Standard,Shirt,XXL,On the Way,0,437.14,GHAZIABAD,UTTAR PRADESH,201009,FALSE,Easy Ship
55294,171-7456964-8333963,05-27-22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,1338,BELAGAVI,KARNATAKA,590001,FALSE,
92600,171-7457874-6586714,06-28-22,Shipped,Amazon,Expedited,Blazzer,M,Shipped,1,735,BILASPUR,CHHATTISGARH,495006,FALSE,
60454,171-7458154-9147563,05-22-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,382,NEW DELHI,DELHI,110018,FALSE,
4641,171-7459155-7689129,04-27-22,Cancelled,Merchant,Standard,Shirt,XL,On the Way,0,,AHMEDABAD,Gujarat,380015,FALSE,Easy Ship
63686,171-7459264-0345949,05-20-22,Shipped,Amazon,Expedited,Blazzer,L,Shipped,1,771,PIMPRI CHINCHWAD,MAHARASHTRA,412101,FALSE,
12419,171-7459366-9955541,04-23-22,Delivered to Buyer,Merchant,Standard,Blazzer,XL,Shipped,1,885,NASHIK,MAHARASHTRA,422005,FALSE,Easy Ship
110034,171-7459469-7937166,06-13-22,Delivered to Buyer,Merchant,Standard,Shirt,XS,Shipped,1,487,HYDERABAD,TELANGANA,500030,FALSE,Easy Ship
67403,171-7460550-5018745,05-17-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,899,KALYAN,MAHARASHTRA,421204,FALSE,
91631,171-7460969-1357944,06-29-22,Pending,Merchant,Standard,Blazzer,L,Unshipped,1,735,RAXAUL BAZAR,BIHAR,845305,FALSE,Easy Ship
91632,171-7460969-1357944,06-29-22,Pending,Merchant,Standard,Blazzer,S,Unshipped,1,799,RAXAUL BAZAR,BIHAR,845305,FALSE,Easy Ship
79084,171-7461475-7833158,05/07/22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,664,NEW DELHI,DELHI,110077,FALSE,
21205,171-7463245-0644331,04-17-22,Delivered to Buyer,Merchant,Standard,Shirt,XL,Shipped,1,435,PUDUCHERRY,PUDUCHERRY,605009,FALSE,Easy Ship
60487,171-7463323-8211524,05-22-22,Delivered to Buyer,Merchant,Standard,T-shirt,L,Shipped,1,771,KALPETTA,KERALA,673122,FALSE,Easy Ship
117719,171-7463384-2113961,06/08/22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,635,KOLKATA,WEST BENGAL,700014,FALSE,
114280,171-7463724-3137158,06/10/22,Shipped,Amazon,Expedited,Shirt,3XL,Shipped,1,468,MUMBAI,MAHARASHTRA,400068,FALSE,
95138,171-7464351-2611529,06-26-22,Cancelled,Merchant,Standard,Blazzer,XL,On the Way,0,,GURUGRAM,HARYANA,122505,FALSE,Easy Ship
53342,171-7465418-7948305,05-28-22,Delivered to Buyer,Merchant,Standard,T-shirt,XL,Shipped,1,685,CHENNAI,TAMIL NADU,600100,FALSE,Easy Ship
46471,171-7465571-4051538,04/02/22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,859,THANE,MAHARASHTRA,400608,FALSE,
20862,171-7465953-8665104,04-18-22,Delivered to Buyer,Merchant,Standard,Shirt,3XL,Shipped,1,568,Kathar,PUNJAB,144106,FALSE,Easy Ship
105534,171-7466884-9045132,06-17-22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,345,MUMBAI,MAHARASHTRA,400016,FALSE,
86139,171-7468145-5324353,05/03/22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,1254,HYDERABAD,TELANGANA,500033,FALSE,
3357,171-7468176-5116331,04-28-22,Delivered to Buyer,Merchant,Standard,T-shirt,M,Shipped,1,631,NEW DELHI,DELHI,110045,FALSE,Easy Ship
47610,171-7469735-0324316,04/01/22,Cancelled,Amazon,Expedited,Trousers,XL,Unshipped,1,432,BENGALURU,KARNATAKA,560066,FALSE,
125153,171-7470343-7917966,06/03/22,Delivered to Buyer,Merchant,Standard,Trousers,L,Shipped,1,743,GALIAKOT,RAJASTHAN,314026,FALSE,Easy Ship
1338,171-7471032-1377954,04-30-22,Shipped,Amazon,Expedited,Trousers,3XL,Shipped,1,540,BENGALURU,KARNATAKA,560076,FALSE,
40680,171-7471172-0776334,04/06/22,Cancelled,Amazon,Expedited,Shirt,M,Unshipped,1,363,NELLORE,ANDHRA PRADESH,524001,FALSE,
54634,171-7472137-0585130,05-27-22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,696,Talegaon dhamdhere bazaarmaidaan,MAHARASHTRA,412208,FALSE,
34028,171-7472782-3787516,04/10/22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,487,DURGAPUR,WEST BENGAL,713321,FALSE,
65553,171-7472835-7006749,05-18-22,Cancelled,Merchant,Standard,T-shirt,M,On the Way,0,940.95,CHURU,RAJASTHAN,331001,FALSE,Easy Ship
34938,171-7473013-2077165,04/09/22,Cancelled,Merchant,Standard,T-shirt,XL,On the Way,0,701.9,MUMBAI,MAHARASHTRA,400069,FALSE,Easy Ship
34939,171-7473013-2077165,04/09/22,Cancelled,Merchant,Standard,T-shirt,XL,On the Way,0,784.76,MUMBAI,MAHARASHTRA,400069,FALSE,Easy Ship
103506,171-7473493-7401919,06-19-22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,1245,VARANASI,UTTAR PRADESH,221007,FALSE,
65443,171-7473987-7154759,05-18-22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,301,NAGPUR,MAHARASHTRA,440034,FALSE,
56031,171-7475186-5272364,05-26-22,Delivered to Buyer,Merchant,Standard,Blazzer,S,Shipped,1,721,COIMBATORE,TAMIL NADU,641038,FALSE,Easy Ship
63288,171-7476239-4373949,05-20-22,Delivered to Buyer,Merchant,Standard,Blazzer,L,Shipped,1,625,GURUGRAM,HARYANA,122101,FALSE,Easy Ship
74442,171-7476256-1103561,05/11/22,Delivered to Buyer,Merchant,Standard,Blazzer,3XL,Shipped,1,771,CHERTHALA,KERALA,688529,FALSE,Easy Ship
12583,171-7476281-7979528,04-23-22,Delivered to Buyer,Merchant,Standard,T-shirt,XL,Shipped,1,499,BHOPAL,MADHYA PRADESH,462026,FALSE,Easy Ship
54030,171-7477531-5262708,05-28-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,301,NEW RAIPUR,CHHATTISGARH,492015,FALSE,
110278,171-7477895-3566707,06-13-22,Cancelled,Amazon,Expedited,T-shirt,3XL,Cancelled,0,,"Mala,Thrissur",KERALA,680732,FALSE,
88323,171-7479099-5324369,05/02/22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,835,COIMBATORE,TAMIL NADU,641018,FALSE,
80781,171-7480395-0218737,05/06/22,Cancelled,Amazon,Expedited,T-shirt,S,Cancelled,0,,Mandi,HIMACHAL PRADESH,175106,FALSE,
51601,171-7484572-4193950,05-30-22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,854,Thiruvalla,KERALA,689581,FALSE,
51602,171-7484572-4193950,05-30-22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,666,Thiruvalla,KERALA,689581,FALSE,
51603,171-7484572-4193950,05-30-22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,641,Thiruvalla,KERALA,689581,FALSE,
101057,171-7485690-3128308,06-21-22,Shipped,Amazon,Expedited,Shirt,3XL,Shipped,1,457,RAJKOT,Gujarat,360005,FALSE,
114211,171-7486211-9700322,06/10/22,Cancelled,Amazon,Expedited,Blazzer,S,Cancelled,0,,UDUPI,KARNATAKA,576102,FALSE,
41481,171-7486634-0213147,04/05/22,Delivered to Buyer,Merchant,Standard,T-shirt,L,Shipped,1,696,CHIKKAMAGALURU,KARNATAKA,577101,FALSE,Easy Ship
36569,171-7487285-6725957,04/08/22,Delivered to Buyer,Merchant,Standard,T-shirt,XS,Shipped,1,684,THANE,MAHARASHTRA,400607,FALSE,Easy Ship
36570,171-7487285-6725957,04/08/22,Delivered to Buyer,Merchant,Standard,Shirt,XS,Shipped,1,299,THANE,MAHARASHTRA,400607,FALSE,Easy Ship
19187,171-7487301-0137129,04-19-22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,1099,LUDHIANA,PUNJAB,141008,FALSE,
3645,171-7487513-1325931,04-28-22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,487,BENGALURU,KARNATAKA,560061,FALSE,
43358,171-7488287-3146716,04/04/22,Shipped,Amazon,Expedited,Blazzer,M,Shipped,1,458,HYDERABAD,TELANGANA,500016,FALSE,
16799,171-7488532-9501940,04-20-22,Shipped,Amazon,Expedited,Trousers,L,Shipped,1,493,Greater Noida,UTTAR PRADESH,201009,FALSE,
24463,171-7488897-9016351,04-16-22,Cancelled,Amazon,Expedited,Shirt,XXL,Unshipped,1,518,CHENNAI,TAMIL NADU,600042,FALSE,
61246,171-7489012-5406734,05-22-22,Cancelled,Amazon,Expedited,T-shirt,XS,Unshipped,1,1096,KOTTAYAM,KERALA,686605,FALSE,
116127,171-7489192-5182702,06/09/22,Shipped,Amazon,Expedited,Trousers,L,Shipped,1,758,BENGALURU,KARNATAKA,560102,FALSE,
49473,171-7489237-0143557,05-31-22,Cancelled,Merchant,Standard,Shirt,XL,On the Way,0,338.1,HYDERABAD,TELANGANA,500028,FALSE,Easy Ship
53915,171-7489752-4184347,05-28-22,Delivered to Buyer,Merchant,Standard,Shirt,L,Shipped,1,618,KOLKATA,WEST BENGAL,700107,FALSE,Easy Ship
39052,171-7491703-2469916,04/07/22,Delivered to Buyer,Merchant,Standard,Shirt,M,Shipped,1,363,LUCKNOW,UTTAR PRADESH,226012,FALSE,Easy Ship
91027,171-7492287-3222718,04-30-22,Shipped,Amazon,Expedited,T-shirt,XS,Shipped,1,1133,LAKHISARAI,BIHAR,811311,FALSE,
53168,171-7493645-1725162,05-28-22,Shipped,Amazon,Expedited,Shirt,3XL,Shipped,1,771,SALEM,TAMIL NADU,636004,FALSE,
53169,171-7493645-1725162,05-28-22,Shipped,Amazon,Expedited,Blazzer,3XL,Shipped,1,771,SALEM,TAMIL NADU,636004,FALSE,
101812,171-7493974-1997144,06-20-22,Delivered to Buyer,Merchant,Standard,Blazzer,S,Shipped,1,792,HYDERABAD,TELANGANA,502300,FALSE,Easy Ship
65812,171-7494115-0965921,05-18-22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,1299,BENGALURU,KARNATAKA,560076,FALSE,
38653,171-7494775-7201919,04/07/22,Delivered to Buyer,Merchant,Standard,Shirt,XXL,Shipped,1,363,HYDERABAD,TELANGANA,500054,FALSE,Easy Ship
69254,171-7495714-5064350,05-15-22,Delivered to Buyer,Merchant,Standard,Shirt,XL,Shipped,1,399,Lucknow,UTTAR PRADESH,226002,FALSE,Easy Ship
52511,171-7496871-0503524,05-29-22,Delivered to Buyer,Merchant,Standard,Blazzer,L,Shipped,1,771,RAXAUL BAZAR,BIHAR,845305,FALSE,Easy Ship
79374,171-7497059-8985960,05/07/22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,696,RANCHI,JHARKHAND,834002,FALSE,
122686,171-7497249-4097117,06/05/22,Delivered to Buyer,Merchant,Standard,Shirt,XXL,Shipped,1,753,AHMEDABAD,Gujarat,382415,FALSE,Easy Ship
34177,171-7497726-1799547,04/10/22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,353,BENGALURU,KARNATAKA,560045,FALSE,
4326,171-7498280-7894748,04-28-22,Cancelled,Merchant,Standard,Shirt,L,On the Way,0,246.67,KOLKATA,WEST BENGAL,700108,FALSE,Easy Ship
63857,171-7498468-7468369,05-20-22,Delivered to Buyer,Merchant,Standard,Shirt,3XL,Shipped,1,301,BENGALURU,KARNATAKA,560016,FALSE,Easy Ship
55077,171-7498873-9841946,05-27-22,Shipped,Amazon,Expedited,Blazzer,XS,Shipped,1,771,Ulhasnagar,MAHARASHTRA,421003,FALSE,
19313,171-7498955-9094729,04-19-22,Delivered to Buyer,Merchant,Standard,T-shirt,XL,Shipped,1,999,MITHAPUR,Gujarat,361345,FALSE,Easy Ship
116224,171-7499998-8660327,06/09/22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,635,BATLAGUNDU,TAMIL NADU,624202,FALSE,
88988,171-7500514-8509122,05/02/22,Shipped,Amazon,Expedited,T-shirt,3XL,Shipped,1,909,Nellore,ANDHRA PRADESH,524314,FALSE,
119456,171-7501567-2561114,06/07/22,Delivered to Buyer,Merchant,Standard,Shirt,3XL,Shipped,1,435,HYDERABAD,TELANGANA,500004,FALSE,Easy Ship
128926,171-7501573-7025166,05-31-22,Shipped,Amazon,Expedited,Shirt,XL,Shipped,1,435,Trivandrum,KERALA,695002,FALSE,
58826,171-7501832-0069104,05-24-22,Cancelled,Amazon,Expedited,Trousers,XXL,Cancelled,0,,calicut,KERALA,673032,FALSE,
101077,171-7503041-9513946,06-21-22,Cancelled,Merchant,Standard,Blazzer,XXL,On the Way,0,739.04,AHMEDABAD,Gujarat,380006,FALSE,Easy Ship
42479,171-7504292-3065137,04/05/22,Delivered to Buyer,Merchant,Standard,T-shirt,XS,Shipped,1,589,BELAGAVI,KARNATAKA,591306,FALSE,Easy Ship
72345,171-7504575-1169931,05-13-22,Shipped,Amazon,Expedited,Shirt,XL,Shipped,1,709,KHETRI,RAJASTHAN,333503,FALSE,
75709,171-7505336-1445116,05/10/22,Returned to Seller,Merchant,Standard,T-shirt,L,Shipped,1,788,KESKAL,CHHATTISGARH,494331,FALSE,Easy Ship
69464,171-7505949-2574723,05-15-22,Cancelled,Merchant,Standard,Trousers,M,On the Way,0,546.67,CHURU,RAJASTHAN,331001,FALSE,Easy Ship
3941,171-7506810-6084313,04-28-22,Shipped,Amazon,Expedited,Socks,S,Shipped,1,518,NEW DELHI,DELHI,110059,FALSE,
89680,171-7507431-7732333,05/01/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,736,Mumbai,MAHARASHTRA,400089,FALSE,
83986,171-7507599-6881169,05/04/22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,435,KARIMNAGAR,TELANGANA,505001,FALSE,
95422,171-7508370-0613156,06-25-22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,569,JHANSI,UTTAR PRADESH,284003,FALSE,
80219,171-7509259-5648310,05/06/22,Delivered to Buyer,Merchant,Standard,Blazzer,XXL,Shipped,1,735,HYDERABAD,TELANGANA,500075,FALSE,Easy Ship
124503,171-7510072-2442721,06/04/22,Shipped,Amazon,Expedited,T-shirt,XL,Shipped,1,635,Ahmedabad,Gujarat,382424,FALSE,
117520,171-7510460-8328362,06/08/22,Shipped,Amazon,Expedited,Blazzer,M,Shipped,1,614,KALYAN,MAHARASHTRA,421204,FALSE,
22766,171-7510899-4599534,04-17-22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,801,Panoor,KERALA,670692,FALSE,
9736,171-7510975-9050713,04-24-22,Cancelled,Amazon,Expedited,T-shirt,XS,Cancelled,0,,DEHRADUN,UTTARAKHAND,248007,FALSE,
100577,171-7511005-5177935,06-21-22,Shipped,Amazon,Expedited,Trousers,XL,Shipped,1,629,BAGA,GOA,403516,FALSE,
4342,171-7511828-6793126,04-28-22,Delivered to Buyer,Merchant,Standard,T-shirt,XL,Shipped,1,599,vijaypur koulpur,JAMMU & KASHMIR,184120,FALSE,Easy Ship
99063,171-7513129-0245917,06-22-22,Shipped,Amazon,Expedited,T-shirt,XL,Shipped,1,736,NEW DELHI,DELHI,110047,FALSE,
85614,171-7513416-6904337,05/03/22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,597,SULTANPUR,UTTAR PRADESH,227806,FALSE,
57982,171-7513772-9405104,05-25-22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,721,THANE,MAHARASHTRA,401107,FALSE,
127751,171-7513829-8936323,06/01/22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,641,GUNA,MADHYA PRADESH,473001,FALSE,
48653,171-7514313-8512369,04/01/22,Shipped,Amazon,Expedited,Shirt,L,Shipped,1,299,VIJAYAWADA,ANDHRA PRADESH,520010,FALSE,
69633,171-7515199-4407556,05-15-22,Returned to Seller,Merchant,Standard,Shirt,M,Shipped,1,301,TUMAKURU,KARNATAKA,572102,FALSE,Easy Ship
107573,171-7516581-7942757,06-15-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,754,Bengaluru,KARNATAKA,560052,FALSE,
38647,171-7517730-4033114,04/07/22,Shipped,Amazon,Expedited,Shirt,XL,Shipped,1,399,THANE,MAHARASHTRA,400601,FALSE,
20885,171-7518372-1197145,04-18-22,Shipped,Amazon,Expedited,Perfume,Free,Shipped,1,845,HOWRAH,WEST BENGAL,711101,FALSE,
57955,171-7519067-0079544,05-25-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,524,Vadodara,Gujarat,390001,FALSE,
40330,171-7521022-2751530,04/06/22,Cancelled,Amazon,Expedited,T-shirt,L,Cancelled,0,,KOLKATA,WEST BENGAL,700093,FALSE,
38041,171-7522038-4461163,04/07/22,Cancelled,Amazon,Expedited,T-shirt,L,Unshipped,1,788,HYDERABAD,TELANGANA,500098,FALSE,
118423,171-7522639-7321923,06/08/22,Cancelled,Amazon,Expedited,Shirt,3XL,Cancelled,0,,Mumbai,MAHARASHTRA,400057,FALSE,
68497,171-7522929-2521933,05-16-22,Shipped,Amazon,Expedited,T-shirt,S,Shipped,1,949,MUMBAI,MAHARASHTRA,400076,FALSE,
72978,171-7523180-2397117,05/12/22,Delivered to Buyer,Merchant,Standard,Blazzer,3XL,Shipped,1,885,PUNE,MAHARASHTRA,411057,FALSE,Easy Ship
72979,171-7523180-2397117,05/12/22,Delivered to Buyer,Merchant,Standard,Blazzer,3XL,Shipped,1,859,PUNE,MAHARASHTRA,411057,FALSE,Easy Ship
86677,171-7524204-7021926,05/03/22,Cancelled,Amazon,Expedited,Shirt,XL,Cancelled,0,,Chennai,TAMIL NADU,600048,FALSE,
63224,171-7524447-6613128,05-20-22,Delivered to Buyer,Merchant,Standard,T-shirt,M,Shipped,1,1152,LATHI,Gujarat,365430,FALSE,Easy Ship
58736,171-7526222-3537153,05-24-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,788,CHANGSARI,ASSAM,781101,FALSE,
26834,171-7526489-6582768,04-14-22,Cancelled,Amazon,Expedited,Shirt,XS,Unshipped,1,399,"NALLEPILLY P.O , PALAKKAD DT",KERALA,678553,FALSE,
113126,171-7528519-2693163,06/11/22,Shipped,Amazon,Expedited,Trousers,L,Shipped,1,371,Bengaluru,KARNATAKA,560068,FALSE,
84961,171-7528806-4157131,05/04/22,Delivered to Buyer,Merchant,Standard,Shirt,M,Shipped,1,568,MUMBAI,MAHARASHTRA,400058,FALSE,Easy Ship
107794,171-7529845-1001959,06-15-22,Delivered to Buyer,Merchant,Standard,T-shirt,L,Shipped,1,850,SULTANPUR,UTTAR PRADESH,228001,FALSE,Easy Ship
23456,171-7530192-2541949,04-16-22,Cancelled,Amazon,Expedited,T-shirt,XS,Cancelled,0,,PATNA,BIHAR,800001,FALSE,
122453,171-7531672-7783556,06/05/22,Shipped,Amazon,Expedited,Shirt,XL,Shipped,1,383,MUMBAI,MAHARASHTRA,400091,FALSE,
33790,171-7531919-6291546,04/10/22,Delivered to Buyer,Merchant,Standard,T-shirt,L,Shipped,1,801,LUCKNOW,UTTAR PRADESH,226003,FALSE,Easy Ship
33791,171-7531919-6291546,04/10/22,Delivered to Buyer,Merchant,Standard,T-shirt,XL,Shipped,1,939,LUCKNOW,UTTAR PRADESH,226003,FALSE,Easy Ship
68156,171-7532481-1417903,05-16-22,Delivered to Buyer,Merchant,Standard,T-shirt,M,Shipped,1,771,NEW DELHI,DELHI,110059,FALSE,Easy Ship
32278,171-7532609-3249907,04/11/22,Delivered to Buyer,Merchant,Standard,Blazzer,M,Shipped,3,2175,RAXAUL BAZAR,BIHAR,845305,FALSE,Easy Ship
66756,171-7533218-6265901,05-17-22,Shipped,Amazon,Expedited,T-shirt,L,Shipped,1,641,KOLKATA,WEST BENGAL,700107,FALSE,
79792,171-7533559-8650726,05/07/22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,462,BENGALURU,KARNATAKA,560043,FALSE,
69600,171-7533718-0966729,05-15-22,Cancelled,Merchant,Standard,T-shirt,XL,On the Way,0,,KOLKATA,WEST BENGAL,700024,FALSE,Easy Ship
75770,171-7535850-1501954,05/10/22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,382,BHANDARA,MAHARASHTRA,441904,FALSE,
75771,171-7535850-1501954,05/10/22,Shipped,Amazon,Expedited,Shirt,XS,Shipped,1,382,BHANDARA,MAHARASHTRA,441904,FALSE,
79196,171-7535990-8488357,05/07/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,1442,VISAKHAPATNAM,ANDHRA PRADESH,530016,FALSE,
25423,171-7536718-6155515,04-15-22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,832,CUTTACK,ODISHA,753010,FALSE,
61417,171-7536729-9615531,05-22-22,Shipped,Amazon,Expedited,T-shirt,XL,Shipped,1,641,PUNE,MAHARASHTRA,411051,FALSE,
89282,171-7538214-3943562,05/01/22,Shipped,Amazon,Expedited,T-shirt,M,Shipped,1,1438,Chennai,TAMIL NADU,600024,FALSE,
4828,171-7538800-1113916,04-27-22,Cancelled,Amazon,Expedited,Shirt,L,Unshipped,1,487,MUMBAI,MAHARASHTRA,400099,FALSE,
67879,171-7539463-0185148,05-16-22,Delivered to Buyer,Merchant,Standard,Blazzer,3XL,Shipped,1,690,Pune,MAHARASHTRA,411057,FALSE,Easy Ship
74055,171-7540912-6623558,05/11/22,Delivered to Buyer,Merchant,Standard,T-shirt,XS,Shipped,1,499,CHENNUR,TELANGANA,504201,FALSE,Easy Ship
44833,171-7541369-6256310,04/03/22,Shipped,Amazon,Expedited,Trousers,S,Shipped,1,371,GURUGRAM,HARYANA,122001,FALSE,
108202,171-7542126-1154701,06-15-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,387,HYDERABAD,TELANGANA,500084,FALSE,
82126,171-7543313-1324361,05/05/22,Delivered to Buyer,Merchant,Standard,T-shirt,S,Shipped,1,1068,MAUNATH BHANJAN,UTTAR PRADESH,275101,FALSE,Easy Ship
56220,171-7544667-6305916,05-26-22,Cancelled,Amazon,Expedited,Blazzer,L,Cancelled,0,,HYDERABAD,TELANGANA,500072,FALSE,
91300,171-7546060-1748341,06-29-22,Pending,Amazon,Expedited,Shirt,XL,Unshipped,1,376,RANCHI,JHARKHAND,834003,FALSE,
91301,171-7546060-1748341,06-29-22,Pending,Amazon,Expedited,Shirt,XL,Unshipped,1,387,RANCHI,JHARKHAND,834003,FALSE,
91302,171-7546060-1748341,06-29-22,Pending,Amazon,Expedited,Shirt,XL,Unshipped,1,301,RANCHI,JHARKHAND,834003,FALSE,
55765,171-7546267-3787554,05-26-22,Shipped,Amazon,Expedited,Shirt,M,Shipped,1,399,MUMBAI,MAHARASHTRA,400052,FALSE,
30548,171-7546685-6644333,04/12/22,Shipped,Amazon,Expedited,Trousers,M,Shipped,1,625,DHUBRI,ASSAM,783301,FALSE,
39833,171-7546718-9942755,04/06/22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,399,KOLKATA,WEST BENGAL,700085,FALSE,
9633,171-7547401-3555536,04-24-22,Cancelled,Merchant,Standard,Shirt,L,On the Way,0,336.19,Gannavaram,ANDHRA PRADESH,521102,FALSE,Easy Ship
9634,171-7547401-3555536,04-24-22,Cancelled,Merchant,Standard,Shirt,L,On the Way,0,325.71,Gannavaram,ANDHRA PRADESH,521102,FALSE,Easy Ship
44209,171-7547642-0599532,04/03/22,Cancelled,Merchant,Standard,T-shirt,M,On the Way,0,,NABADWIP,WEST BENGAL,713519,FALSE,Easy Ship
81828,171-7548273-5234766,05/05/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,1127,NEW DELHI,DELHI,110075,FALSE,
81829,171-7548273-5234766,05/05/22,Shipped,Amazon,Expedited,T-shirt,XXL,Shipped,1,1186,NEW DELHI,DELHI,110075,FALSE,
88799,171-7548285-4097951,05/02/22,Cancelled,Amazon,Expedited,T-shirt,L,Unshipped,1,597,BONGAIGAON,ASSAM,783380,FALSE,
128249,171-7548300-5069132,06/01/22,Cancelled,Amazon,Expedited,T-shirt,XL,Cancelled,0,,NAVI MUMBAI,MAHARASHTRA,400701,FALSE,
42845,171-7548573-7607549,04/04/22,Shipped,Amazon,Expedited,Shirt,3XL,Shipped,1,453,KAMRUP,ASSAM,781025,FALSE,
26717,171-7549619-5380339,04-14-22,Shipped,Amazon,Expedited,Trousers,XXL,Shipped,1,413,KALABURGI,KARNATAKA,585101,FALSE,
88592,171-7550458-2909955,05/02/22,Shipped,Amazon,Expedited,Shirt,XL,Shipped,1,399,KALYAN East,MAHARASHTRA,421306,FALSE,
67690,171-7550460-5681133,05-16-22,Delivered to Buyer,Merchant,Standard,T-shirt,L,Shipped,1,1238,BENGALURU,KARNATAKA,560091,FALSE,Easy Ship
61655,171-7550893-7023509,05-22-22,Shipped,Amazon,Expedited,Shirt,XXL,Shipped,1,749,CHENNAI,TAMIL NADU,600077,FALSE,
61656,171-7550893-7023509,05-22-22,Shipped,Amazon,Expedited,Shirt,3XL,Shipped,1,382,CHENNAI,TAMIL NADU,600077,FALSE,
57700,171-7551689-8150753,05-25-22,Shipped,Amazon,Expedited,Blazzer,L,Shipped,1,885,THANE,MAHARASHTRA,400607,FALSE,
114379,171-7552294-4031555,06/10/22,Shipped,Amazon,Expedited,Blazzer,XXL,Shipped,1,908,BENGALURU,KARNATAKA,560082,FALSE,
59757,171-7552464-8118758,05-23-22,Delivered to Buyer,Merchant,Standard,Shirt,XL,Shipped,1,382,JANGAREDDIGUDEM,ANDHRA PRADESH,534447,FALSE,Easy Ship
53973,171-7553554-3157122,05-28-22,Shipped,Amazon,Expedited,Blazzer,M,Shipped,1,989,new delhi,DELHI,110065,FALSE,
51841,171-7553601-1458726,05-29-22,Delivered to Buyer,Merchant,Standard,Trousers,XXL,Shipped,1,570,SERAMPORE,WEST BENGAL,712203,FALSE,Easy Ship
9799,171-7554846-7287533,04-24-22,Delivered to Buyer,Merchant,Standard,T-shirt,S,Shipped,1,1432,PUNE,MAHARASHTRA,411047,FALSE,Easy Ship
8405,171-7555522-5194736,04-25-22,Shipped,Amazon,Expedited,Shirt,S,Shipped,1,568,GUWAHATI,ASSAM,781012,FALSE,
